1.000116467475891113e+00 1.475263386964797974e-03
9.990767836570739746e-01 1.669410616159439087e-03
9.960018396377563477e-01 2.240400761365890503e-03
9.907913208007812500e-01 3.418184816837310791e-03
9.837322235107421875e-01 5.335722118616104126e-03
9.744933843612670898e-01 7.862195372581481934e-03
9.635801315307617188e-01 1.125045120716094971e-02
9.505338668823242188e-01 1.561172585934400558e-02
9.358593225479125977e-01 2.076761797070503235e-02
9.191506505012512207e-01 2.661799639463424683e-02
9.007679224014282227e-01 3.306996077299118042e-02
8.807713985443115234e-01 3.972113877534866333e-02
8.592390418052673340e-01 4.679552465677261353e-02
8.363012671470642090e-01 5.363127216696739197e-02
8.118608593940734863e-01 6.040479242801666260e-02
7.861654758453369141e-01 6.695210188627243042e-02
7.592409849166870117e-01 7.304903864860534668e-02
7.314230203628540039e-01 7.879555970430374146e-02
7.025372982025146484e-01 8.393447101116180420e-02
6.727413535118103027e-01 8.857065439224243164e-02
6.422863006591796875e-01 9.256179630756378174e-02
6.112438440322875977e-01 9.589587152004241943e-02
5.798656940460205078e-01 9.867171943187713623e-02
5.480377674102783203e-01 1.008620411157608032e-01
5.161356329917907715e-01 1.024042814970016479e-01
4.839372634887695312e-01 1.034630239009857178e-01
4.519672095775604248e-01 1.038067638874053955e-01
4.201533794403076172e-01 1.037566363811492920e-01
3.888756036758422852e-01 1.031147241592407227e-01
3.576325476169586182e-01 1.020142510533332825e-01
3.273922502994537354e-01 1.004092693328857422e-01
2.976176738739013672e-01 9.843318164348602295e-02
2.687411904335021973e-01 9.588093310594558716e-02
2.408675551414489746e-01 9.299742430448532104e-02
2.139882892370223999e-01 8.946974575519561768e-02
1.882074177265167236e-01 8.534171432256698608e-02
1.639349460601806641e-01 8.091901987791061401e-02
1.408045142889022827e-01 7.607506960630416870e-02
1.192737370729446411e-01 7.098494470119476318e-02
9.931227564811706543e-02 6.560956686735153198e-02
8.087756484746932983e-02 5.993156880140304565e-02
6.427076458930969238e-02 5.403941869735717773e-02
4.962250590324401855e-02 4.799095168709754944e-02
3.656471520662307739e-02 4.176635295152664185e-02
2.545327693223953247e-02 3.542689234018325806e-02
1.632761210203170776e-02 2.887359820306301117e-02
9.244099259376525879e-03 2.198263257741928101e-02
4.050548188388347626e-03 1.469270884990692139e-02
9.667985141277313232e-04 7.333960384130477905e-03
-2.949498593807220459e-05 2.431822940707206726e-05
1.068533863872289658e-03 -5.933463573455810547e-03
4.050020128488540649e-03 -1.136585883796215057e-02
9.153196588158607483e-03 -1.668591797351837158e-02
1.639145053923130035e-02 -2.143219299614429474e-02
2.550111711025238037e-02 -2.547396719455718994e-02
3.650966659188270569e-02 -2.894181758165359497e-02
4.941735044121742249e-02 -3.202882409095764160e-02
6.444232165813446045e-02 -3.478123620152473450e-02
8.095265924930572510e-02 -3.739810734987258911e-02
9.923459589481353760e-02 -3.997724503278732300e-02
1.193557381629943848e-01 -4.254553467035293579e-02
1.408698111772537231e-01 -4.498916119337081909e-02
1.639759242534637451e-01 -4.728889465332031250e-02
1.882934868335723877e-01 -4.930482804775238037e-02
2.138813436031341553e-01 -5.095597356557846069e-02
2.409456074237823486e-01 -5.217976868152618408e-02
2.688015699386596680e-01 -5.295626074075698853e-02
2.975413203239440918e-01 -5.341526865959167480e-02
3.272454738616943359e-01 -5.370081216096878052e-02
3.577592372894287109e-01 -5.378629639744758606e-02
3.887037038803100586e-01 -5.395259708166122437e-02
4.202578365802764893e-01 -5.413546785712242126e-02
4.521335065364837646e-01 -5.429372936487197876e-02
4.841173887252807617e-01 -5.442392453551292419e-02
5.161027312278747559e-01 -5.410384014248847961e-02
5.481666326522827148e-01 -5.324156954884529114e-02
5.797690153121948242e-01 -5.138747766613960266e-02
6.113107204437255859e-01 -4.864632338285446167e-02
6.422500610351562500e-01 -4.481170326471328735e-02
6.727721691131591797e-01 -3.981280699372291565e-02
7.023913264274597168e-01 -3.396766632795333862e-02
7.312431335449218750e-01 -2.757590450346469879e-02
7.592521309852600098e-01 -2.084962278604507446e-02
7.861014604568481445e-01 -1.442469097673892975e-02
8.118705749511718750e-01 -8.441561833024024963e-03
8.362178802490234375e-01 -3.373455256223678589e-03
8.593028783798217773e-01 6.387159228324890137e-04
8.808134198188781738e-01 3.560390323400497437e-03
9.007548093795776367e-01 5.357168614864349365e-03
9.190509319305419922e-01 6.391668692231178284e-03
9.358947277069091797e-01 6.481181830167770386e-03
9.505460262298583984e-01 5.690500140190124512e-03
9.636654853820800781e-01 4.391046706587076187e-03
9.745439291000366211e-01 2.765224315226078033e-03
9.838954806327819824e-01 1.230217516422271729e-03
9.909744858741760254e-01 5.446746945381164551e-05
9.959478378295898438e-01 -7.558423094451427460e-04
9.991434812545776367e-01 -1.363502815365791321e-03
1.000014305114746094e+00 -1.434279605746269226e-03
