2.740509532530513437e-01 3.519953587602290934e+00 -1.917370179907893490e-01 -4.229929338001841566e-01 -9.044166103111880295e-01 3.432019188843394436e-02 -1.529309835384423000e+00 9.156652662008761823e-01 9.339683332367872959e-01 -3.603269175548571845e-01 -6.204417798853680832e-01 8.136889517202675615e-01 -9.255015129974096810e-01 3.976952399443339226e-01 -9.807962060435393425e-01 1.006471162932692787e+00 -2.748774893407972542e+00 -2.388482433360160362e-01 1.216322593070332747e+00 1.567145404590939206e+00 1.351322278072714100e+00 3.599418940432929648e-01 1.474137420589746617e+00 -2.073888099738680602e+00 4.949456342183169988e-01 1.567662493637913101e+00 -3.745765566031698524e-01 -9.085155699318202549e-01 1.997111032867860736e+00 1.787510629796729811e+00 -1.368564005043511500e+00 1.451194689320974618e+00 -5.582071414659346420e-01 -1.211560971525459163e+00 -8.055554468741914498e-01 5.832130883252282239e-01 -1.174564679847209664e-01 -1.755904135018828027e+00 1.717745719070287835e+00 -5.457506214497860331e-01 -8.949179598401558744e-01 6.019729475781387951e-01 -2.137509551233232261e-02 -4.564976278556345246e-01 1.258155757880224490e+00 1.276574784705109211e+00 5.379613960311140364e-01 -1.291999363773470577e-01 2.535560892596480098e+00 -4.525117643401990186e-01 -7.876679280298625602e-03 8.119639224897586827e-01 6.663730812822655780e-01 -1.297065634428013592e+00 1.235834249599071510e+00 -1.054861445873102932e+00 -8.311031612514278022e-01 4.358804875312317084e-01 1.239296529736833907e+00 3.027734519521556589e-01 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
-1.438862885458958241e+00 1.375341071018337580e+00 -1.197049680875479805e+00 -1.495061164780030039e+00 -8.377368730409349151e-01 3.550676147018505535e-01 -2.196547749863974719e+00 -1.325193399848504816e+00 1.143020259729440102e+00 -7.898155853378717728e-01 9.731663888812447372e-02 2.521078987029437890e+00 -9.810215356300731049e-01 4.968403522937520078e-01 -7.817176499635355436e-01 2.393263611754082643e+00 -8.590193334351530208e-01 -7.405699731508355588e-02 4.216774277951065852e-01 1.980647097635765408e-01 -8.211858939856868655e-01 1.129516320690823861e+00 -5.055476929658991869e-01 2.858404778474338270e-01 -5.725300445052048381e-01 1.675970675110972197e+00 -1.055141182743628780e+00 -1.295460529199963684e+00 6.148217197157145320e-01 3.377841730398814524e-01 3.304247497701266467e-01 -1.192216895642443930e+00 7.033443832828097930e-01 -9.702031379051831994e-01 1.028125955748212084e+00 -5.591351059018108416e-02 -1.447797116487915980e+00 1.013745687158522868e+00 -4.126386498937586328e-02 -1.843692250918036457e+00 4.626847630070646256e-01 3.257061982685736656e-01 -8.708538230044246542e-02 -1.064431244934313181e+00 2.256691560122732754e-01 -2.823458322849551339e-01 -8.082982268206979626e-01 -7.723721579934202941e-01 1.283941604021695992e+00 -1.754603996670129673e+00 -2.494619585116987892e+00 3.526882875666415562e-01 -5.376423397578031782e-01 -1.177831945062909114e+00 -2.884745723645072354e-02 -1.130794207332521673e+00 -9.274861785718055973e-01 -4.555195737535380762e-01 2.106686036418633778e-01 -4.838581238120466255e-01 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
1.023186266319077442e-01 2.093771469489900561e+00 -6.662259399834669082e-01 -3.491915240819378208e-01 4.260832572904968418e-01 1.271801288145759934e-01 -2.101527306900653258e+00 -9.970092321683308167e-01 1.048402460612156473e+00 4.702728917577990164e-01 -5.735552268367969386e-01 1.900466122608082786e+00 -1.495113126298357187e-01 -1.318829983268414718e+00 5.761244801758199641e-01 1.110126543405539401e+00 -8.764047122575161497e-01 -3.017622061263135480e-01 1.782208682306321235e+00 8.452984830407601624e-01 -5.566502274171043069e-02 2.018015949408783705e+00 1.102304180663891353e+00 6.397213488881181576e-01 -2.359598575779525920e+00 9.055292391550960884e-01 -8.918029011819430529e-01 -5.335138396147057760e-01 -4.039181346621686930e-01 -1.252480500710662747e+00 -7.840412290092730885e-01 9.619001300549880895e-01 1.309538398875576215e+00 -4.156247892321163206e-01 3.667188049256999149e-01 -2.352596354104982690e-01 -1.009709878621860790e+00 -3.835284453143287808e-01 3.203316658845247744e-01 -4.231096700840170644e-01 8.696335267589402340e-01 -1.908884270421028484e-01 1.412813599664133779e+00 3.513517754916992697e-01 -8.429904667494259041e-01 3.948801544438557132e-01 -2.152643143886605603e+00 8.035457091828804854e-01 1.581580411607726111e+00 2.500856453515867273e-01 -7.893276978197230620e-02 -8.562436024112629607e-01 1.670807650164887859e+00 8.419934894027515382e-01 6.053751685713636421e-01 1.947916656418513803e-01 -1.211902416700519236e+00 1.069485239521369285e-01 -1.167145270729264883e+00 -1.293098895743364229e+00 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
-6.083154757177403615e-01 2.891045738606853543e+00 -8.794665261239551501e-01 1.007567111661878290e+00 -1.704309356340738102e+00 -6.290671107334872003e-01 -2.399750671479597752e+00 1.637296173697637025e+00 -5.460736532637339158e-01 -1.973798698767165405e+00 -1.987020643964575672e+00 4.902689826596922096e-01 -7.618863087714304871e-01 -1.475542798263558275e+00 -1.744931280115500138e+00 9.766673348629250073e-01 -1.906217263773623660e+00 -6.110517261930191735e-01 1.987991004728457023e+00 -1.126217877814242430e+00 3.684137940817343027e-01 1.811799472002965761e+00 -1.085551342461821500e+00 -1.594329030869602315e-01 -1.781433866783579401e+00 -5.462678304186556755e-01 -9.414806060977624069e-01 1.447668442749954210e+00 -6.375581599965486346e-01 -1.387456142388475921e+00 5.518079059323329760e-01 5.657175666579252749e-01 -1.668710408593463423e+00 -1.223038350362886550e+00 -1.779022735946586664e+00 1.273792255913504812e-01 1.634515400504464311e-01 -1.480288927690270429e+00 6.993918806509749064e-01 -1.036287679156462138e+00 -1.269353710954590486e+00 1.315833637015491941e+00 -1.171620143209749054e+00 4.005799900656335510e-01 -7.129634475912466351e-01 -8.692106063434842933e-02 -6.251101174849008624e-01 9.469097277581997041e-01 2.770134685410690634e-01 -3.033020734033557431e-01 1.265753875238408988e+00 8.749810981694788881e-01 1.130897427916074394e+00 1.094338737148385782e-01 1.549086373993591614e+00 -1.026012638232080443e+00 -6.733236191284387440e-01 -3.856730463962515509e-01 1.334063908284438826e-01 -3.784795079232688431e-01 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
-8.749465824617942700e-02 1.260918149844370895e+00 -1.968138512289570263e+00 -5.794793643053310905e-01 -9.254995934459221418e-01 1.663001723426575262e+00 -1.606404869050239270e+00 4.993027415166807065e-02 2.570088441343827967e-01 -3.931800800997545253e-01 5.796790899511484740e-01 2.411359022460764834e+00 -5.017675766523563841e-01 -6.295105640034218686e-01 -9.882346800687892285e-01 1.207992393755525251e+00 -7.910335441181082228e-01 2.166575660745699849e+00 1.414068657786343941e+00 -8.980166411652337199e-01 -9.786749618662031747e-01 3.577309711637822520e+00 -9.821772322500761376e-01 -9.629963469861265724e-01 -3.082261564455198721e-01 -1.640645839619799262e-01 1.079500241542530103e+00 1.776075355632398489e+00 1.535205772990057005e+00 -2.789343019712444138e-01 -3.316590991502530589e-02 9.749026257883054436e-01 -1.289381827487999344e+00 1.478973622003514898e-01 -4.411177103786155240e-01 -9.824058273545726028e-01 -1.644184137421861092e+00 5.517339821674547284e-01 4.470824651596875254e-01 -7.506220881398534273e-01 -1.710374222682500278e+00 6.518787256636958405e-02 -6.192833927150865891e-01 -1.167286487329029177e+00 1.130080259219829131e+00 1.250435355347019606e-01 -6.932274962524010986e-01 4.087588799277071527e-01 2.147821068631556862e+00 1.784714819054458612e+00 3.104117452161614943e-01 3.509064135097554327e-01 1.846197685235979324e-01 2.103424627458181928e-01 -7.857291188933596127e-01 1.042992928699065347e+00 -7.325140839277788363e-01 -5.345828110622107276e-01 -3.444847589980232772e-01 -9.305660380848023161e-01 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
-4.991826425246229659e-01 1.204536098909723574e+00 -2.547546553864263666e-02 -1.534816137701419558e+00 -4.889943025008704480e-01 3.515064102739051122e-01 -2.256972636149858769e+00 -1.896117563595465016e+00 1.461986686958544057e+00 -8.386858233258648321e-01 1.233497930357743799e+00 3.527717256902739518e+00 -4.231818319786855853e-01 6.886454687492390425e-01 -2.047865946479084709e+00 1.635814858186338094e+00 -3.965907549742376248e-01 1.582434702272180305e+00 5.826758636767999100e-01 -4.475098908475134141e-01 -1.652683252795970614e-01 8.616761168555776562e-01 -7.053608542383816848e-01 -1.017908666557355568e+00 1.134674677377355057e+00 1.543865606461153339e-01 -2.912117946933126533e-01 -2.845292114127645489e-01 5.532044167177567751e-01 -8.567649198574819325e-01 5.812609071383346704e-01 -3.172148922146174055e-01 6.225067713169589734e-01 -2.307391178317059199e-01 1.663785851312554520e+00 6.019465821177453213e-01 -1.242594937679833089e+00 -1.263287608014726504e-01 9.396604304060707236e-01 7.055517601238889824e-01 -3.160024078556680771e-01 2.624869599928392749e-01 2.218220920115164807e-01 -3.126352301065769002e-01 1.568934534099714284e+00 1.261687593789888151e+00 -5.298832425482744024e-02 5.180650867695412165e-01 1.061699370467087844e+00 1.156240672536569702e+00 -1.050440018883364246e+00 -3.808237057325994934e-01 -2.524615587372653347e-01 2.812059999729918380e-01 -5.295175945614451901e-02 1.241604873906639428e+00 -8.320124697459710950e-01 -7.752662834411412351e-01 1.147316028099869545e+00 -6.687228477950246663e-01 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
9.261762025461740544e-01 -1.084486903648091277e-01 -2.174124456977773789e+00 -3.668859361761452748e-02 -2.859304916029881127e+00 7.275351738708635274e-01 -2.202761522025406205e+00 -1.755185780071558233e+00 4.866548899193968158e-01 -1.307945471546588134e+00 3.915994846790588624e-01 2.236571867998787599e+00 -8.224010289247242478e-02 -2.178294331027708974e+00 -8.840243183273005512e-01 1.712420719360786769e+00 -2.883882581372704257e-01 -8.842379529390558268e-01 1.291259410109617312e+00 -4.066073086041630535e-01 6.848013128862671418e-03 -3.071285350213921461e-01 -3.617978411821031193e-01 -9.108337451589657019e-02 -9.173947256075458412e-02 1.128540861875085635e-02 -2.201955781727488404e+00 3.966350029836118729e-01 -2.858821794294772456e-01 -2.045270559370726104e+00 3.820241991953596816e-01 1.321329407966933767e+00 5.836728310841498013e-01 -4.796070212742121752e-01 -4.255548155718893444e-01 1.218639494049563073e-03 -9.560885679725861230e-01 -4.553142163901994222e-01 4.119578295137531487e-01 -1.087417270697665472e+00 -1.305891094921428408e+00 1.984878903116010507e-01 -4.666739836551552223e-01 1.308788981673549567e-01 1.597449397878856647e+00 -4.882131391246960495e-01 -9.105517490884325049e-01 -2.869207786691038709e-01 4.900894239089069182e-01 5.504409140666369771e-01 8.574600582979086116e-01 2.195110182546116673e-01 -2.480412502392176921e-01 -4.964743579616044955e-01 -1.778285414297529066e+00 8.691010862708082874e-01 -4.598738363118623496e-01 -4.730350151333248543e-02 -3.013221312004146224e-01 -1.302355233020015213e+00 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
-1.866733878149078318e-01 1.712200809110727917e+00 1.901667291041916896e-01 -6.550236990899163114e-01 -2.041509499499508440e+00 7.488294075222956536e-01 -2.079789750782273572e+00 -4.222760594080504082e-01 6.506609900312413375e-01 -4.994543005189416851e-01 -7.607246636287614550e-01 1.219127460917562855e+00 -1.252798545070553216e+00 -1.199497879322170002e+00 -1.366019808685907000e+00 1.060359730351347229e+00 -1.445057783722618394e+00 1.588350402878606349e-01 5.193234514421360970e-01 6.315420069752067933e-01 -8.109763591191393450e-01 5.813540870615859779e-01 -1.853407884622074286e+00 -3.859780478423890937e-02 4.307585538911311573e-01 1.186904255420765608e+00 -1.017953598173771512e+00 -5.109533195401291250e-01 2.113540738521892060e+00 2.472677664046949997e-01 -7.616821864483400706e-01 2.094000982159133883e+00 5.346743713580924817e-01 -1.260680569346633639e+00 -9.977300113451460506e-01 1.395276737266842315e-01 2.948629022323216442e-01 6.624974641916659968e-01 1.376405967950882436e+00 -1.351293242050030097e+00 -1.254026193436853287e+00 7.370836721365092714e-01 -1.614771371662287347e+00 1.873978106668909294e-01 -1.747396948768714653e-01 1.314184444036271771e+00 -3.281930490058818095e-01 -8.653931541575360376e-01 3.106449245154376815e-01 -3.434709108126157706e-01 9.150092978802170096e-01 1.640714685038819898e+00 1.285002957139846913e+00 3.102806099095181125e-01 -2.794232389126918847e-01 1.488319283989350428e+00 2.291885864498551251e-01 -9.973942158910634737e-01 5.296730981725465970e-01 -5.357827515977086064e-01 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
-2.166086466909985742e+00 3.668580011009881847e+00 -1.326593187949125063e+00 2.116646892482192677e-01 -7.640965741256150467e-01 -1.443689428996762225e-01 -8.725291162958616065e-01 -1.083648258723361735e-01 3.726026740148112859e-01 4.934442960720633597e-01 1.022940289069574238e+00 1.028438344832062479e-01 -1.329421951912836297e+00 -8.359885594106774009e-01 -2.304826884261679698e+00 7.028022366428298140e-01 -2.218683371753836564e+00 -7.466354514606114712e-02 3.112368032897243619e-01 -8.142434887019407430e-01 -1.321168138347736276e+00 1.071503880704366418e+00 -9.421812907275720628e-01 4.772819379518691146e-02 1.988107127991292633e-01 4.430881788518538887e-03 -1.407352370793625740e+00 2.334680741203086843e-02 1.975019423420538933e+00 5.587146936604578951e-01 5.315036545655714706e-01 6.155632870567377957e-01 1.343419662109166302e+00 7.064786745056750306e-02 2.780759645593643969e-01 8.310433555648845394e-02 -1.277683587127121934e+00 -1.778720822703548643e-01 -8.409889521613678198e-01 1.444756293531557767e-01 -6.835418898780657448e-01 1.746517702401138239e+00 5.542867444218680939e-01 -2.411069770074447394e-01 4.678304490404283644e-01 -2.895145204311413978e-01 -1.359372775809453704e-01 -1.546125012981852953e-01 2.469832688111802954e-01 -4.365609590473046864e-01 7.454780751254668214e-01 4.133025190656995362e-01 -2.029268093650655469e-01 -7.226785431277564786e-01 -1.041624517828562690e-01 1.002069362377602024e+00 9.212184134120073031e-02 1.288624875938161551e+00 2.884529710514172951e+00 2.306611914708133759e-01 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
-2.649541712718896935e-01 2.304933911157205806e+00 -1.724817618983220058e+00 -1.137151120029437967e+00 -2.037598597196744077e+00 1.534853016221810140e+00 -6.065384185179148457e-02 -7.929544662529856847e-02 9.336939921242538576e-01 2.805714299136487511e-01 1.046267307306659594e-01 3.221304261040276451e+00 -2.334490346212152179e-01 -2.219227409704747356e-01 -1.121258727955482648e+00 2.797039858284999236e-01 -9.829324658833450412e-01 -8.711336180586213285e-01 7.982411067522144910e-01 -1.065363651061239869e+00 1.808719514209312651e-01 2.054175016050024727e+00 -1.908067300412707168e-01 3.953976312153607009e-01 -2.724803701242731191e-01 -7.026735176211672540e-01 -1.397680800264064827e+00 2.310253411393385081e-01 7.554442267079635176e-01 -9.768993343657013106e-01 7.900380239398315796e-01 7.376894357375560762e-01 -8.056805927044956572e-01 -4.684399655974966215e-01 1.537006651159863457e-01 5.444820864610898647e-01 -6.082811287459717331e-01 5.966027093674201032e-01 1.320912440643201791e+00 -1.106416999194682171e+00 1.827101746030487028e+00 -6.239331672147221397e-01 -9.310190382280041366e-01 -3.374011192379829382e-01 -2.054444779005017541e+00 1.473913766439737927e+00 -6.226784550371322613e-01 1.581561622228858655e-01 1.449593762415867237e-01 -1.274837081971925468e+00 -2.833882174776552465e-01 -3.588569491861676175e-01 -2.452951215897537507e-01 -2.186493072628755030e+00 -3.534477642288831878e-01 7.058626185779094397e-01 9.385456810501747738e-01 -1.208720722705571571e-01 2.182262250517173374e+00 -3.236858212060334417e+00 8.199999999999999512e-01 8.000000000000000444e-01 6.999999999999999556e-01 5.350000000000000311e-01 4.189999999999999836e-01 2.099999999999999922e-01 2.200000000000000178e+00 1.979999999999999982e+00 1.800000000000000044e+00 8.900000000000000133e-01 6.700000000000000400e-01
