1.000047564506530762e+00 4.451628774404525757e-04
9.990893602371215820e-01 8.826330304145812988e-04
9.959379434585571289e-01 2.229835838079452515e-03
9.907591342926025391e-01 4.691787064075469971e-03
9.837125539779663086e-01 8.053626865148544312e-03
9.744781255722045898e-01 1.208810508251190186e-02
9.635218977928161621e-01 1.668891124427318573e-02
9.504888653755187988e-01 2.188108116388320923e-02
9.358301758766174316e-01 2.746454253792762756e-02
9.191689491271972656e-01 3.341569006443023682e-02
9.007480740547180176e-01 3.965869545936584473e-02
8.807404041290283203e-01 4.616337269544601440e-02
8.592249155044555664e-01 5.303360521793365479e-02
8.362839221954345703e-01 6.002728268504142761e-02
8.118318319320678711e-01 6.738062947988510132e-02
7.860914468765258789e-01 7.491607218980789185e-02
7.592013478279113770e-01 8.251190185546875000e-02
7.313318252563476562e-01 9.011413156986236572e-02
7.025154829025268555e-01 9.737119078636169434e-02
6.727052927017211914e-01 1.041884049773216248e-01
6.422687768936157227e-01 1.103671416640281677e-01
6.112427711486816406e-01 1.157720386981964111e-01
5.798323154449462891e-01 1.202689558267593384e-01
5.480115413665771484e-01 1.238813698291778564e-01
5.160597562789916992e-01 1.264699995517730713e-01
4.839581251144409180e-01 1.281089335680007935e-01
4.519752860069274902e-01 1.287016421556472778e-01
4.201271533966064453e-01 1.284513771533966064e-01
3.888671398162841797e-01 1.273795962333679199e-01
3.576408922672271729e-01 1.256305724382400513e-01
3.273291587829589844e-01 1.231533065438270569e-01
2.975783348083496094e-01 1.201485469937324524e-01
2.687335312366485596e-01 1.165575459599494934e-01
2.408046424388885498e-01 1.125335395336151123e-01
2.140331864356994629e-01 1.078611761331558228e-01
1.882027685642242432e-01 1.025834530591964722e-01
1.638996452093124390e-01 9.685458987951278687e-02
1.408210545778274536e-01 9.069165587425231934e-02
1.192410737276077271e-01 8.396187424659729004e-02
9.930981695652008057e-02 7.687649130821228027e-02
8.090206980705261230e-02 6.929200887680053711e-02
6.429951637983322144e-02 6.143332645297050476e-02
4.959128051996231079e-02 5.335405468940734863e-02
3.659393265843391418e-02 4.522132873535156250e-02
2.550313435494899750e-02 3.719640523195266724e-02
1.633282005786895752e-02 2.930722199380397797e-02
9.234692901372909546e-03 2.161359786987304688e-02
4.044908098876476288e-03 1.399518270045518875e-02
9.547024965286254883e-04 6.737424060702323914e-03
-1.389626413583755493e-05 8.132192306220531464e-05
1.067445147782564163e-03 -4.174232482910156250e-03
4.067961126565933228e-03 -7.639460265636444092e-03
9.210834279656410217e-03 -1.121778879314661026e-02
1.637414097785949707e-02 -1.446726638823747635e-02
2.546731755137443542e-02 -1.737795211374759674e-02
3.653926774859428406e-02 -2.010440453886985779e-02
4.941822960972785950e-02 -2.255083434283733368e-02
6.439615041017532349e-02 -2.482695132493972778e-02
8.096762001514434814e-02 -2.706754952669143677e-02
9.928265213966369629e-02 -2.908655814826488495e-02
1.193358153104782104e-01 -3.096836805343627930e-02
1.408971250057220459e-01 -3.264408931136131287e-02
1.639800369739532471e-01 -3.414632380008697510e-02
1.882674545049667358e-01 -3.543657809495925903e-02
2.138937711715698242e-01 -3.655836731195449829e-02
2.408747076988220215e-01 -3.746880590915679932e-02
2.687502801418304443e-01 -3.806650638580322266e-02
2.974866032600402832e-01 -3.851658850908279419e-02
3.272413611412048340e-01 -3.865224123001098633e-02
3.577032685279846191e-01 -3.850614652037620544e-02
3.887376189231872559e-01 -3.812292218208312988e-02
4.202310144901275635e-01 -3.742538765072822571e-02
4.520797133445739746e-01 -3.638659790158271790e-02
4.840938448905944824e-01 -3.509701788425445557e-02
5.160871148109436035e-01 -3.348853439092636108e-02
5.481035709381103516e-01 -3.155801445245742798e-02
5.797573924064636230e-01 -2.930157259106636047e-02
6.113047003746032715e-01 -2.677649818360805511e-02
6.422535181045532227e-01 -2.420969493687152863e-02
6.727516651153564453e-01 -2.135185524821281433e-02
7.023407816886901855e-01 -1.831544190645217896e-02
7.311757802963256836e-01 -1.522249169647693634e-02
7.591850757598876953e-01 -1.222661696374416351e-02
7.861158251762390137e-01 -9.284883737564086914e-03
8.118743896484375000e-01 -6.512551568448543549e-03
8.361530303955078125e-01 -3.979858011007308960e-03
8.592536449432373047e-01 -1.678843051195144653e-03
8.808123469352722168e-01 1.942925155162811279e-04
9.007508754730224609e-01 1.622641459107398987e-03
9.191076159477233887e-01 2.866597846150398254e-03
9.358613491058349609e-01 3.535579191520810127e-03
9.505906105041503906e-01 3.574170172214508057e-03
9.636429548263549805e-01 3.187835915014147758e-03
9.745452404022216797e-01 2.350760623812675476e-03
9.839063286781311035e-01 1.367498189210891724e-03
9.909605979919433594e-01 7.521640509366989136e-04
9.959222078323364258e-01 2.084644511342048645e-04
9.990789890289306641e-01 -2.825446426868438721e-04
1.000016927719116211e+00 -3.471281379461288452e-04
