8.199999999999999512e-01   8.000000000000000444e-01   2.200000000000000178e+00   1.000000000000000000e+00   1.000000000000000000e+00
8.000000000000000444e-01   6.999999999999999556e-01   1.979999999999999982e+00   1.000000000000000000e+00   1.000000000000000000e+00
6.999999999999999556e-01   5.350000000000000311e-01   1.800000000000000044e+00   1.000000000000000000e+00   1.000000000000000000e+00
5.350000000000000311e-01   4.189999999999999836e-01   8.900000000000000133e-01   1.000000000000000000e+00   1.000000000000000000e+00
4.189999999999999836e-01   2.099999999999999922e-01   6.700000000000000400e-01   1.000000000000000000e+00   1.000000000000000000e+00
