1.000081300735473633e+00 1.025255769491195679e-03
9.990833997726440430e-01 1.312218606472015381e-03
9.959650039672851562e-01 2.157311886548995972e-03
9.907835721969604492e-01 3.792599774897098541e-03
9.837112426757812500e-01 6.094202399253845215e-03
9.744979143142700195e-01 8.898627012968063354e-03
9.635338783264160156e-01 1.227758545428514481e-02
9.504917860031127930e-01 1.627530343830585480e-02
9.358501434326171875e-01 2.069368585944175720e-02
9.191575646400451660e-01 2.551158145070075989e-02
9.007315039634704590e-01 3.064544871449470520e-02
8.807611465454101562e-01 3.588685020804405212e-02
8.592461347579956055e-01 4.141407459974288940e-02
8.362796306610107422e-01 4.684470221400260925e-02
8.118426799774169922e-01 5.228963121771812439e-02
7.861191034317016602e-01 5.762070417404174805e-02
7.592217326164245605e-01 6.270857155323028564e-02
7.313677668571472168e-01 6.750118732452392578e-02
7.024967670440673828e-01 7.183419167995452881e-02
6.727268695831298828e-01 7.563867419958114624e-02
6.422781944274902344e-01 7.891263067722320557e-02
6.112537384033203125e-01 8.163410425186157227e-02
5.798159837722778320e-01 8.378264307975769043e-02
5.480263829231262207e-01 8.545245230197906494e-02
5.161017179489135742e-01 8.664073050022125244e-02
4.839652478694915771e-01 8.738914132118225098e-02
4.519749283790588379e-01 8.764643222093582153e-02
4.201478660106658936e-01 8.750172704458236694e-02
3.888816535472869873e-01 8.698596060276031494e-02
3.576488792896270752e-01 8.614637702703475952e-02
3.273923397064208984e-01 8.495061099529266357e-02
2.975935339927673340e-01 8.347707986831665039e-02
2.687502503395080566e-01 8.160372078418731689e-02
2.408393621444702148e-01 7.945869863033294678e-02
2.140273153781890869e-01 7.688382267951965332e-02
1.882081925868988037e-01 7.379751652479171753e-02
1.639032363891601562e-01 7.034599781036376953e-02
1.408103853464126587e-01 6.649756431579589844e-02
1.192662119865417480e-01 6.221678107976913452e-02
9.930704534053802490e-02 5.757921189069747925e-02
8.091179281473159790e-02 5.250772088766098022e-02
6.430106610059738159e-02 4.711740463972091675e-02
4.960078001022338867e-02 4.148746281862258911e-02
3.657188266515731812e-02 3.574237227439880371e-02
2.548304758965969086e-02 2.999361604452133179e-02
1.633065566420555115e-02 2.417044155299663544e-02
9.258966892957687378e-03 1.826250180602073669e-02
4.055983386933803558e-03 1.216381974518299103e-02
9.706951677799224854e-04 6.032390519976615906e-03
-3.740657120943069458e-05 5.583302117884159088e-05
1.069932710379362106e-03 -4.263335838913917542e-03
4.074975848197937012e-03 -8.160960860550403595e-03
9.214919060468673706e-03 -1.231327746063470840e-02
1.637153513729572296e-02 -1.611401326954364777e-02
2.548943646252155304e-02 -1.952424459159374237e-02
3.654114156961441040e-02 -2.267124317586421967e-02
4.942744970321655273e-02 -2.542756311595439911e-02
6.440816819667816162e-02 -2.793291583657264709e-02
8.094142377376556396e-02 -3.030701540410518646e-02
9.927206486463546753e-02 -3.246893733739852905e-02
1.193419396877288818e-01 -3.443944454193115234e-02
1.408972889184951782e-01 -3.622321784496307373e-02
1.639793813228607178e-01 -3.780661523342132568e-02
1.882663369178771973e-01 -3.912076354026794434e-02
2.139102816581726074e-01 -4.021735116839408875e-02
2.409062087535858154e-01 -4.100492596626281738e-02
2.687692046165466309e-01 -4.148129001259803772e-02
2.975212335586547852e-01 -4.173228144645690918e-02
3.272583186626434326e-01 -4.176322370767593384e-02
3.577300012111663818e-01 -4.153654724359512329e-02
3.886994719505310059e-01 -4.118458926677703857e-02
4.202586412429809570e-01 -4.060222208499908447e-02
4.520919919013977051e-01 -3.974805027246475220e-02
4.841017723083496094e-01 -3.860574215650558472e-02
5.160964727401733398e-01 -3.712294623255729675e-02
5.481020212173461914e-01 -3.513138741254806519e-02
5.797568559646606445e-01 -3.258198872208595276e-02
6.113234758377075195e-01 -2.958390489220619202e-02
6.422562599182128906e-01 -2.619555406272411346e-02
6.727448701858520508e-01 -2.236474119126796722e-02
7.023779153823852539e-01 -1.827916502952575684e-02
7.312133908271789551e-01 -1.409341581165790558e-02
7.592359781265258789e-01 -1.001775078475475311e-02
7.861186265945434570e-01 -6.198062095791101456e-03
8.118641376495361328e-01 -2.752665430307388306e-03
8.361741304397583008e-01 1.761168241500854492e-04
8.592485189437866211e-01 2.590445801615715027e-03
8.807947635650634766e-01 4.371737129986286163e-03
9.007408022880554199e-01 5.540588870644569397e-03
9.191113710403442383e-01 6.326237693428993225e-03
9.358602762222290039e-01 6.458252668380737305e-03
9.505784511566162109e-01 5.887340754270553589e-03
9.636365175247192383e-01 4.866722971200942993e-03
9.745581150054931641e-01 3.380907699465751648e-03
9.838716983795166016e-01 1.874711364507675171e-03
9.909524917602539062e-01 6.920136511325836182e-04
9.959341287612915039e-01 -1.291618682444095612e-04
9.990899562835693359e-01 -8.256956934928894043e-04
1.000042676925659180e+00 -9.613707661628723145e-04
