1.000093698501586914e+00 2.569756470620632172e-04
9.990913867950439453e-01 4.328489303588867188e-04
9.959890842437744141e-01 8.823759853839874268e-04
9.907581806182861328e-01 1.941011287271976471e-03
9.836701154708862305e-01 3.486391156911849976e-03
9.745026826858520508e-01 5.441706627607345581e-03
9.635074138641357422e-01 7.908402010798454285e-03
9.504488706588745117e-01 1.093583740293979645e-02
9.358412623405456543e-01 1.452787593007087708e-02
9.191544651985168457e-01 1.848324760794639587e-02
9.006996154785156250e-01 2.295682206749916077e-02
8.807635307312011719e-01 2.770567871630191803e-02
8.592435121536254883e-01 3.282773494720458984e-02
8.363036513328552246e-01 3.821813315153121948e-02
8.118102550506591797e-01 4.381373897194862366e-02
7.860721349716186523e-01 4.960295930504798889e-02
7.592299580574035645e-01 5.547867715358734131e-02
7.313824295997619629e-01 6.129549816250801086e-02
7.024821043014526367e-01 6.685009598731994629e-02
6.727498769760131836e-01 7.190193980932235718e-02
6.422573924064636230e-01 7.639435678720474243e-02
6.112829446792602539e-01 8.022110164165496826e-02
5.798098444938659668e-01 8.326929807662963867e-02
5.480148792266845703e-01 8.560004830360412598e-02
5.160810947418212891e-01 8.714019507169723511e-02
4.839459061622619629e-01 8.797896653413772583e-02
4.519738554954528809e-01 8.815221488475799561e-02
4.201503098011016846e-01 8.779763430356979370e-02
3.889030218124389648e-01 8.702176064252853394e-02
3.576634228229522705e-01 8.582822233438491821e-02
3.273710608482360840e-01 8.426000177860260010e-02
2.975911498069763184e-01 8.228057622909545898e-02
2.687401175498962402e-01 7.987675070762634277e-02
2.408009171485900879e-01 7.707554101943969727e-02
2.140267342329025269e-01 7.373298704624176025e-02
1.882045567035675049e-01 6.987309455871582031e-02
1.638687551021575928e-01 6.557886302471160889e-02
1.407776772975921631e-01 6.093957275152206421e-02
1.192725151777267456e-01 5.588708072900772095e-02
9.929941594600677490e-02 5.060716345906257629e-02
8.091714978218078613e-02 4.503167420625686646e-02
6.428097933530807495e-02 3.921127691864967346e-02
4.957479983568191528e-02 3.319548070430755615e-02
3.657337650656700134e-02 2.716221287846565247e-02
2.548481523990631104e-02 2.131414785981178284e-02
1.632807403802871704e-02 1.563636027276515961e-02
9.262289851903915405e-03 1.035310793668031693e-02
4.036617465317249298e-03 5.664137657731771469e-03
9.560342878103256226e-04 2.122843638062477112e-03
-1.500733196735382080e-05 6.509781815111637115e-05
1.033904496580362320e-03 -5.826424807310104370e-03
4.084434360265731812e-03 -1.007214561104774475e-02
9.257400408387184143e-03 -1.371513959020376205e-02
1.637311652302742004e-02 -1.652645133435726166e-02
2.547633647918701172e-02 -1.891026459634304047e-02
3.651650249958038330e-02 -2.105484530329704285e-02
4.940856620669364929e-02 -2.301243506371974945e-02
6.439032405614852905e-02 -2.498075366020202637e-02
8.096640557050704956e-02 -2.686994522809982300e-02
9.930576384067535400e-02 -2.861933596432209015e-02
1.193115860223770142e-01 -3.012413904070854187e-02
1.408611536026000977e-01 -3.136731684207916260e-02
1.639841496944427490e-01 -3.243618085980415344e-02
1.882510185241699219e-01 -3.314520418643951416e-02
2.138931602239608765e-01 -3.379394114017486572e-02
2.408453226089477539e-01 -3.427056595683097839e-02
2.687580883502960205e-01 -3.449222445487976074e-02
2.975261807441711426e-01 -3.476280719041824341e-02
3.272305727005004883e-01 -3.483585268259048462e-02
3.577122092247009277e-01 -3.477927669882774353e-02
3.887091875076293945e-01 -3.465694934129714966e-02
4.202248454093933105e-01 -3.432939201593399048e-02
4.520701467990875244e-01 -3.372472152113914490e-02
4.841003417968750000e-01 -3.294296935200691223e-02
5.160951018333435059e-01 -3.200503438711166382e-02
5.481046438217163086e-01 -3.082842193543910980e-02
5.797573328018188477e-01 -2.945767343044281006e-02
6.113365292549133301e-01 -2.796736173331737518e-02
6.422591805458068848e-01 -2.638706006109714508e-02
6.727309226989746094e-01 -2.453436329960823059e-02
7.023637294769287109e-01 -2.250203862786293030e-02
7.311947941780090332e-01 -2.022291161119937897e-02
7.592203617095947266e-01 -1.793796755373477936e-02
7.861570715904235840e-01 -1.549448911100625992e-02
8.118535876274108887e-01 -1.308788359165191650e-02
8.361533880233764648e-01 -1.076753437519073486e-02
8.591914772987365723e-01 -8.433502167463302612e-03
8.807674050331115723e-01 -6.451710127294063568e-03
9.007532596588134766e-01 -4.682663828134536743e-03
9.191000461578369141e-01 -2.971405163407325745e-03
9.358595609664916992e-01 -1.642821822315454483e-03
9.506164789199829102e-01 -8.601713925600051880e-04
9.636472463607788086e-01 -4.124946426600217819e-04
9.745520353317260742e-01 -3.997525200247764587e-04
9.838945269584655762e-01 -4.744678735733032227e-04
9.909620285034179688e-01 -4.068631678819656372e-04
9.959498047828674316e-01 -2.099249977618455887e-04
9.990674257278442383e-01 -2.876939252018928528e-04
1.000042915344238281e+00 -2.016015350818634033e-04
